,JST,Like,Want_To_Watch,Pleasant,Happy ,Emotional,Quality,Interest,Light_Hearted,Exciting,Warm,Impression
4054,17:12:21.864,4,4,3,4,2,3,4,4,2,3,4
4055,17:12:22.115,4,4,3,4,2,3,4,4,2,3,4
4056,17:12:22.364,4,4,3,4,2,3,4,4,2,3,4
4057,17:12:22.614,4,4,3,4,2,3,4,4,2,3,4
4058,17:12:22.864,4,4,3,4,2,3,4,4,2,3,4
4059,17:12:23.129,4,4,3,4,2,3,4,4,2,3,4
4060,17:12:23.364,4,4,3,4,2,3,4,4,2,3,4
4061,17:12:23.613,4,4,3,4,2,3,4,4,2,3,4
4062,17:12:23.863,4,4,3,4,2,3,4,4,2,3,4
4063,17:12:24.133,4,4,3,4,2,3,4,4,2,3,4
4064,17:12:24.363,4,4,3,4,2,3,4,4,2,3,4
4065,17:12:24.617,4,4,3,4,2,3,4,4,2,3,4
4066,17:12:24.864,4,4,3,4,2,3,4,4,2,3,4
4067,17:12:25.113,4,4,3,4,2,3,4,4,2,3,4
4068,17:12:25.364,4,4,3,4,2,3,4,4,2,3,4
4069,17:12:25.612,4,4,3,4,2,3,4,4,2,3,4
4070,17:12:25.863,4,4,3,4,2,3,4,4,2,3,4
4071,17:12:26.112,4,4,3,4,2,3,4,4,2,3,4
4072,17:12:26.361,4,4,3,4,2,3,4,4,2,3,4
4073,17:12:26.609,4,4,3,4,2,3,4,4,2,3,4
4074,17:12:26.862,4,4,3,4,2,3,4,4,2,3,4
4075,17:12:27.111,4,4,3,4,2,3,4,4,2,3,4
4076,17:12:27.361,4,4,3,4,2,3,4,4,2,3,4
4077,17:12:27.613,4,4,3,4,2,3,4,4,2,3,4
4078,17:12:27.864,4,4,3,4,2,3,4,4,2,3,4
4079,17:12:28.112,4,4,3,4,2,3,4,4,2,3,4
4080,17:12:28.361,4,4,3,4,2,3,4,4,2,3,4
4081,17:12:28.629,4,4,3,4,2,3,4,4,2,3,4
4082,17:12:28.860,4,4,3,4,2,3,4,4,2,3,4
4083,17:12:29.110,4,4,3,4,2,3,4,4,2,3,4
4084,17:12:29.362,4,4,3,4,2,3,4,4,2,3,4
4085,17:12:29.609,4,4,3,4,2,3,4,4,2,3,4
4086,17:12:29.860,4,4,3,4,2,3,4,4,2,3,4
4087,17:12:30.110,4,4,3,4,2,3,4,4,2,3,4
4088,17:12:30.351,4,4,3,4,2,3,4,4,2,3,4
4089,17:12:30.613,4,4,3,4,2,3,4,4,2,3,4
4090,17:12:30.860,4,4,3,4,2,3,4,4,2,3,4
4091,17:12:31.112,4,4,3,4,2,3,4,4,2,3,4
4092,17:12:31.357,4,4,3,4,2,3,4,4,2,3,4
4093,17:12:31.608,4,4,3,4,2,3,4,4,2,3,4
4094,17:12:31.857,4,4,3,4,2,3,4,4,2,3,4
4095,17:12:32.107,4,4,3,4,2,3,4,4,2,3,4
4096,17:12:32.358,4,4,3,4,2,3,4,4,2,3,4
4097,17:12:32.611,4,4,3,4,2,3,4,4,2,3,4
4098,17:12:32.857,4,4,3,4,2,3,4,4,2,3,4
4099,17:12:33.122,4,4,3,4,2,3,4,4,2,3,4
4100,17:12:33.358,4,4,3,4,2,3,4,4,2,3,4
4101,17:12:33.606,4,4,3,4,2,3,4,4,2,3,4
4102,17:12:33.861,4,4,3,4,2,3,4,4,2,3,4
4103,17:12:34.107,4,4,3,4,2,3,4,4,2,3,4
4104,17:12:34.357,4,4,3,4,2,3,4,4,2,3,4
4105,17:12:34.606,4,4,3,4,2,3,4,4,2,3,4
4106,17:12:34.856,4,4,3,4,2,3,4,4,2,3,4
4107,17:12:35.107,4,4,3,4,2,3,4,4,2,3,4
4108,17:12:35.358,4,4,3,4,2,3,4,4,2,3,4
4109,17:12:35.608,4,4,3,4,2,3,4,4,2,3,4
4110,17:12:35.856,4,4,3,4,2,3,4,4,2,3,4
4111,17:12:36.105,4,4,3,4,2,3,4,4,2,3,4
4112,17:12:36.355,4,4,3,4,2,3,4,4,2,3,4
4113,17:12:36.605,4,4,3,4,2,3,4,4,2,3,4
4114,17:12:36.855,4,4,3,4,2,3,4,4,2,3,4
4115,17:12:37.105,4,4,3,4,2,3,4,4,2,3,4
4116,17:12:37.355,4,4,3,4,2,3,4,4,2,3,4
4117,17:12:37.605,4,4,3,4,2,3,4,4,2,3,4
4118,17:12:37.853,4,4,3,4,2,3,4,4,2,3,4
4119,17:12:38.104,4,4,3,4,2,3,4,4,2,3,4
4120,17:12:38.353,4,4,3,4,2,3,4,4,2,3,4
4121,17:12:38.602,4,4,3,4,2,3,4,4,2,3,4
4122,17:12:38.873,4,4,3,4,2,3,4,4,2,3,4
4123,17:12:39.105,4,4,3,4,2,3,4,4,2,3,4
4124,17:12:39.355,4,4,3,4,2,3,4,4,2,3,4
4125,17:12:39.604,4,4,3,4,2,3,4,4,2,3,4
4126,17:12:39.857,4,4,3,4,2,3,4,4,2,3,4
4127,17:12:40.104,4,4,3,4,2,3,4,4,2,3,4
4128,17:12:40.379,4,4,3,4,2,3,4,4,2,3,4
4129,17:12:40.604,4,4,3,4,2,3,4,4,2,3,4
4130,17:12:40.859,4,4,3,4,2,3,4,4,2,3,4
4131,17:12:41.103,4,4,3,4,2,3,4,4,2,3,4
4132,17:12:41.355,4,4,3,4,2,3,4,4,2,3,4
4133,17:12:41.595,4,4,3,4,2,3,4,4,2,3,4
4134,17:12:41.861,4,4,3,4,2,3,4,4,2,3,4
4135,17:12:42.102,4,4,3,4,2,3,4,4,2,3,4
4136,17:12:42.352,4,4,3,4,2,3,4,4,2,3,4
4137,17:12:42.596,4,4,3,4,2,3,4,4,2,3,4
4138,17:12:42.851,4,4,3,4,2,3,4,4,2,3,4
4139,17:12:43.100,4,4,3,4,2,3,4,4,2,3,4
4140,17:12:43.350,4,4,3,4,2,3,4,4,2,3,4
4141,17:12:43.599,4,4,3,4,2,3,4,4,2,3,4
4142,17:12:43.849,4,4,3,4,2,3,4,4,2,3,4
4143,17:12:44.103,4,4,3,4,2,3,4,4,2,3,4
4144,17:12:44.348,4,4,3,4,2,3,4,4,2,3,4
4145,17:12:44.600,4,4,3,4,2,3,4,4,2,3,4
4146,17:12:44.853,4,4,3,4,2,3,4,4,2,3,4
4147,17:12:45.103,4,4,3,4,2,3,4,4,2,3,4
4148,17:12:45.349,4,4,3,4,2,3,4,4,2,3,4
4149,17:12:45.599,4,4,3,4,2,3,4,4,2,3,4
4150,17:12:45.849,4,4,3,4,2,3,4,4,2,3,4
4151,17:12:46.098,4,4,3,4,2,3,4,4,2,3,4
4152,17:12:46.350,4,4,3,4,2,3,4,4,2,3,4
4153,17:12:46.608,4,4,3,4,2,3,4,4,2,3,4
4154,17:12:46.849,4,4,3,4,2,3,4,4,2,3,4
4155,17:12:47.097,4,4,3,4,2,3,4,4,2,3,4
4156,17:12:47.347,4,4,3,4,2,3,4,4,2,3,4
4157,17:12:47.599,4,4,3,4,2,3,4,4,2,3,4
4158,17:12:47.849,4,4,3,4,2,3,4,4,2,3,4
4159,17:12:48.099,4,4,3,4,2,3,4,4,2,3,4
4160,17:12:48.347,4,4,3,4,2,3,4,4,2,3,4
4161,17:12:48.597,4,4,3,4,2,3,4,4,2,3,4
4162,17:12:48.850,4,4,3,4,2,3,4,4,2,3,4
4163,17:12:49.098,4,4,3,4,2,3,4,4,2,3,4
4164,17:12:49.340,4,4,3,4,2,3,4,4,2,3,4
4165,17:12:49.595,4,4,3,4,2,3,4,4,2,3,4
4166,17:12:49.844,4,4,3,4,2,3,4,4,2,3,4
4167,17:12:50.093,4,4,3,4,2,3,4,4,2,3,4
4168,17:12:50.344,4,4,3,4,2,3,4,4,2,3,4
4169,17:12:50.594,4,4,3,4,2,3,4,4,2,3,4
4170,17:12:50.844,4,4,3,4,2,3,4,4,2,3,4
4171,17:12:51.096,4,4,3,4,2,3,4,4,2,3,4
4172,17:12:51.344,4,4,3,4,2,3,4,4,2,3,4
4173,17:12:51.614,4,4,3,4,2,3,4,4,2,3,4
4174,17:12:51.845,4,4,3,4,2,3,4,4,2,3,4
4175,17:12:52.098,4,4,3,4,2,3,4,4,2,3,4
4176,17:12:52.343,4,4,3,4,2,3,4,4,2,3,4
4177,17:12:52.595,4,4,3,4,2,3,4,4,2,3,4
4178,17:12:52.843,4,4,3,4,2,3,4,4,2,3,4
4179,17:12:53.092,4,4,3,4,2,3,4,4,2,3,4
4180,17:12:53.343,4,4,3,4,2,3,4,4,2,3,4
4181,17:12:53.594,4,4,3,4,2,3,4,4,2,3,4
4182,17:12:53.843,4,4,3,4,2,3,4,4,2,3,4
4183,17:12:54.092,4,4,3,4,2,3,4,4,2,3,4
4184,17:12:54.341,4,4,3,4,2,3,4,4,2,3,4
4185,17:12:54.591,4,4,3,4,2,3,4,4,2,3,4
4186,17:12:54.842,4,4,3,4,2,3,4,4,2,3,4
4187,17:12:55.092,4,4,3,4,2,3,4,4,2,3,4
4188,17:12:55.342,4,4,3,4,2,3,4,4,2,3,4
4189,17:12:55.593,4,4,3,4,2,3,4,4,2,3,4
4190,17:12:55.844,4,4,3,4,2,3,4,4,2,3,4
4191,17:12:56.093,4,4,3,4,2,3,4,4,2,3,4
4192,17:12:56.334,4,4,3,4,2,3,4,4,2,3,4
4193,17:12:56.592,4,4,3,4,2,3,4,4,2,3,4
4194,17:12:56.839,4,4,3,4,2,3,4,4,2,3,4
4195,17:12:57.096,4,4,3,4,2,3,4,4,2,3,4
4196,17:12:57.339,4,4,3,4,2,3,4,4,2,3,4
4197,17:12:57.590,4,4,3,4,2,3,4,4,2,3,4
4198,17:12:57.840,4,4,3,4,2,3,4,4,2,3,4
4199,17:12:58.090,4,4,3,4,2,3,4,4,2,3,4
4200,17:12:58.378,4,4,3,4,2,3,4,4,2,3,4
4201,17:12:58.593,4,4,3,4,2,3,4,4,2,3,4
4202,17:12:58.841,4,4,3,4,2,3,4,4,2,3,4
4203,17:12:59.088,4,4,3,4,2,3,4,4,2,3,4
4204,17:12:59.342,4,4,3,4,2,3,4,4,2,3,4
4205,17:12:59.594,4,4,3,4,2,3,4,4,2,3,4
4206,17:12:59.839,4,4,3,4,2,3,4,4,2,3,4
4207,17:13:00.097,4,4,3,4,2,3,4,4,2,3,4
4208,17:13:00.339,4,4,3,4,2,3,4,4,2,3,4
4209,17:13:00.581,4,4,3,4,2,3,4,4,2,3,4
4210,17:13:00.837,4,4,3,4,2,3,4,4,2,3,4
4211,17:13:01.087,4,4,3,4,2,3,4,4,2,3,4
4212,17:13:01.337,4,4,3,4,2,3,4,4,2,3,4
4213,17:13:01.587,4,4,3,4,2,3,4,4,2,3,4
4214,17:13:01.837,4,4,3,4,2,3,4,4,2,3,4
4215,17:13:02.086,4,4,3,4,2,3,4,4,2,3,4
4216,17:13:02.334,4,4,3,4,2,3,4,4,2,3,4
4217,17:13:02.608,4,4,3,4,2,3,4,4,2,3,4
4218,17:13:02.837,4,4,3,4,2,3,4,4,2,3,4
4219,17:13:03.089,4,4,3,4,2,3,4,4,2,3,4
4220,17:13:03.331,4,4,3,4,2,3,4,4,2,3,4
4221,17:13:03.591,4,4,3,4,2,3,4,4,2,3,4
4222,17:13:03.838,4,4,3,4,2,3,4,4,2,3,4
4223,17:13:04.088,4,4,3,4,2,3,4,4,2,3,4
4224,17:13:04.328,4,4,3,4,2,3,4,4,2,3,4
4225,17:13:04.585,4,4,3,4,2,3,4,4,2,3,4
4226,17:13:04.839,4,4,3,4,2,3,4,4,2,3,4
4227,17:13:05.085,4,4,3,4,2,3,4,4,2,3,4
4228,17:13:05.340,4,4,3,4,2,3,4,4,2,3,4
4229,17:13:05.586,4,4,3,4,2,3,4,4,2,3,4
4230,17:13:05.836,4,4,3,4,2,3,4,4,2,3,4
4231,17:13:06.089,4,4,3,4,2,3,4,4,2,3,4
4232,17:13:06.335,4,4,3,4,2,3,4,4,2,3,4
4233,17:13:06.585,4,4,3,4,2,3,4,4,2,3,4
4234,17:13:06.834,4,4,3,4,2,3,4,4,2,3,4
4235,17:13:07.084,4,4,3,4,2,3,4,4,2,3,4
4236,17:13:07.331,4,4,3,4,2,3,4,4,2,3,4
4237,17:13:07.583,4,4,3,4,2,3,4,4,2,3,4
4238,17:13:07.865,4,4,3,4,2,3,4,4,2,3,4
4239,17:13:08.085,4,4,3,4,2,3,4,4,2,3,4
4240,17:13:08.333,4,4,3,4,2,3,4,4,2,3,4
4241,17:13:08.584,4,4,3,4,2,3,4,4,2,3,4
4242,17:13:08.831,4,4,3,4,2,3,4,4,2,3,4
4243,17:13:09.078,4,4,3,4,2,3,4,4,2,3,4
4244,17:13:09.331,4,4,3,4,2,3,4,4,2,3,4
4245,17:13:09.580,4,4,3,4,2,3,4,4,2,3,4
4246,17:13:09.832,4,4,3,4,2,3,4,4,2,3,4
4247,17:13:10.082,4,4,3,4,2,3,4,4,2,3,4
4248,17:13:10.331,4,4,3,4,2,3,4,4,2,3,4
4249,17:13:10.589,4,4,3,4,2,3,4,4,2,3,4
4250,17:13:10.836,4,4,3,4,2,3,4,4,2,3,4
4251,17:13:11.080,4,4,3,4,2,3,4,4,2,3,4
4252,17:14:00.047,2,2,2,3,2,1,3,2,2,1,2
4253,17:14:00.302,2,2,2,3,2,1,3,2,2,1,2
4254,17:14:00.553,2,2,2,3,2,1,3,2,2,1,2
4255,17:14:00.797,2,2,2,3,2,1,3,2,2,1,2
4256,17:14:01.046,2,2,2,3,2,1,3,2,2,1,2
4257,17:14:01.296,2,2,2,3,2,1,3,2,2,1,2
4258,17:14:01.546,2,2,2,3,2,1,3,2,2,1,2
4259,17:14:01.815,2,2,2,3,2,1,3,2,2,1,2
4260,17:14:02.045,2,2,2,3,2,1,3,2,2,1,2
4261,17:14:02.297,2,2,2,3,2,1,3,2,2,1,2
4262,17:14:02.545,2,2,2,3,2,1,3,2,2,1,2
4263,17:14:02.795,2,2,2,3,2,1,3,2,2,1,2
4264,17:14:03.037,2,2,2,3,2,1,3,2,2,1,2
4265,17:14:03.294,2,2,2,3,2,1,3,2,2,1,2
4266,17:14:03.544,2,2,2,3,2,1,3,2,2,1,2
4267,17:14:03.795,2,2,2,3,2,1,3,2,2,1,2
4268,17:14:04.043,2,2,2,3,2,1,3,2,2,1,2
4269,17:14:04.294,2,2,2,3,2,1,3,2,2,1,2
4270,17:14:04.544,2,2,2,3,2,1,3,2,2,1,2
4271,17:14:04.799,2,2,2,3,2,1,3,2,2,1,2
4272,17:14:05.046,2,2,2,3,2,1,3,2,2,1,2
4273,17:14:05.295,2,2,2,3,2,1,3,2,2,1,2
4274,17:14:05.545,2,2,2,3,2,1,3,2,2,1,2
4275,17:14:05.796,2,2,2,3,2,1,3,2,2,1,2
4276,17:14:06.044,2,2,2,3,2,1,3,2,2,1,2
4277,17:14:06.296,2,2,2,3,2,1,3,2,2,1,2
4278,17:14:06.534,2,2,2,3,2,1,3,2,2,1,2
4279,17:14:06.793,2,2,2,3,2,1,3,2,2,1,2
4280,17:14:07.043,2,2,2,3,2,1,3,2,2,1,2
4281,17:14:07.291,2,2,2,3,2,1,3,2,2,1,2
4282,17:14:07.542,2,2,2,3,2,1,3,2,2,1,2
4283,17:14:07.810,2,2,2,3,2,1,3,2,2,1,2
4284,17:14:08.042,2,2,2,3,2,1,3,2,2,1,2
4285,17:14:08.294,2,2,2,3,2,1,3,2,2,1,2
4286,17:14:08.539,2,2,2,3,2,1,3,2,2,1,2
4287,17:14:08.790,2,2,2,3,2,1,3,2,2,1,2
4288,17:14:09.045,2,2,2,3,2,1,3,2,2,1,2
4289,17:14:09.292,2,2,2,3,2,1,3,2,2,1,2
4290,17:14:09.539,2,2,2,3,2,1,3,2,2,1,2
4291,17:14:09.788,2,2,2,3,2,1,3,2,2,1,2
4292,17:14:10.039,2,2,2,3,2,1,3,2,2,1,2
4293,17:14:10.295,2,2,2,3,2,1,3,2,2,1,2
4294,17:14:10.539,2,2,2,3,2,1,3,2,2,1,2
4295,17:14:10.795,2,2,2,3,2,1,3,2,2,1,2
4296,17:14:11.038,2,2,2,3,2,1,3,2,2,1,2
4297,17:14:11.291,2,2,2,3,2,1,3,2,2,1,2
4298,17:14:11.538,2,2,2,3,2,1,3,2,2,1,2
4299,17:14:11.804,2,2,2,3,2,1,3,2,2,1,2
4300,17:14:12.044,2,2,2,3,2,1,3,2,2,1,2
4301,17:14:12.286,2,2,2,3,2,1,3,2,2,1,2
4302,17:14:12.544,2,2,2,3,2,1,3,2,2,1,2
4303,17:14:12.786,2,2,2,3,2,1,3,2,2,1,2
4304,17:14:13.037,2,2,2,3,2,1,3,2,2,1,2
4305,17:14:13.291,2,2,2,3,2,1,3,2,2,1,2
4306,17:14:13.538,2,2,2,3,2,1,3,2,2,1,2
4307,17:14:13.788,2,2,2,3,2,1,3,2,2,1,2
4308,17:14:14.050,2,2,2,3,2,1,3,2,2,1,2
4309,17:14:14.287,2,2,2,3,2,1,3,2,2,1,2
4310,17:14:14.535,2,2,2,3,2,1,3,2,2,1,2
4311,17:14:14.786,2,2,2,3,2,1,3,2,2,1,2
4312,17:14:15.035,2,2,2,3,2,1,3,2,2,1,2
4313,17:14:15.286,2,2,2,3,2,1,3,2,2,1,2
4314,17:14:15.538,2,2,2,3,2,1,3,2,2,1,2
4315,17:14:15.789,2,2,2,3,2,1,3,2,2,1,2
4316,17:14:16.038,2,2,2,3,2,1,3,2,2,1,2
4317,17:14:16.288,2,2,2,3,2,1,3,2,2,1,2
4318,17:14:16.535,2,2,2,3,2,1,3,2,2,1,2
4319,17:14:16.785,2,2,2,3,2,1,3,2,2,1,2
4320,17:14:17.034,2,2,2,3,2,1,3,2,2,1,2
4321,17:14:17.282,2,2,2,3,2,1,3,2,2,1,2
4322,17:14:17.533,2,2,2,3,2,1,3,2,2,1,2
4323,17:14:17.796,2,2,2,3,2,1,3,2,2,1,2
4324,17:14:18.033,2,2,2,3,2,1,3,2,2,1,2
4325,17:14:18.282,2,2,2,3,2,1,3,2,2,1,2
4326,17:14:18.536,2,2,2,3,2,1,3,2,2,1,2
4327,17:14:18.783,2,2,2,3,2,1,3,2,2,1,2
4328,17:14:19.033,2,2,2,3,2,1,3,2,2,1,2
4329,17:14:19.283,2,2,2,3,2,1,3,2,2,1,2
4330,17:14:19.538,2,2,2,3,2,1,3,2,2,1,2
4331,17:14:19.784,2,2,2,3,2,1,3,2,2,1,2
4332,17:14:20.034,2,2,2,3,2,1,3,2,2,1,2
4333,17:14:20.285,2,2,2,3,2,1,3,2,2,1,2
4334,17:14:20.553,2,2,2,3,2,1,3,2,2,1,2
4335,17:14:20.784,2,2,2,3,2,1,3,2,2,1,2
4336,17:14:21.036,2,2,2,3,2,1,3,2,2,1,2
4337,17:14:21.283,2,2,2,3,2,1,3,2,2,1,2
4338,17:14:21.533,2,2,2,3,2,1,3,2,2,1,2
4339,17:14:21.782,2,2,2,3,2,1,3,2,2,1,2
4340,17:14:22.032,2,2,2,3,2,1,3,2,2,1,2
4341,17:14:22.283,2,2,2,3,2,1,3,2,2,1,2
4342,17:14:22.530,2,2,2,3,2,1,3,2,2,1,2
4343,17:14:22.781,2,2,2,3,2,1,3,2,2,1,2
4344,17:14:23.031,2,2,2,3,2,1,3,2,2,1,2
4345,17:14:23.280,2,2,2,3,2,1,3,2,2,1,2
4346,17:14:23.547,2,2,2,3,2,1,3,2,2,1,2
4347,17:14:23.779,2,2,2,3,2,1,3,2,2,1,2
4348,17:14:24.032,2,2,2,3,2,1,3,2,2,1,2
4349,17:14:24.280,2,2,2,3,2,1,3,2,2,1,2
4350,17:14:24.530,2,2,2,3,2,1,3,2,2,1,2
4351,17:14:24.784,2,2,2,3,2,1,3,2,2,1,2
4352,17:14:25.033,2,2,2,3,2,1,3,2,2,1,2
4353,17:14:25.282,2,2,2,3,2,1,3,2,2,1,2
4354,17:14:25.524,2,2,2,3,2,1,3,2,2,1,2
4355,17:14:25.779,2,2,2,3,2,1,3,2,2,1,2
4356,17:14:26.030,2,2,2,3,2,1,3,2,2,1,2
4357,17:14:26.280,2,2,2,3,2,1,3,2,2,1,2
4358,17:14:26.530,2,2,2,3,2,1,3,2,2,1,2
4359,17:14:26.782,2,2,2,3,2,1,3,2,2,1,2
4360,17:14:27.030,2,2,2,3,2,1,3,2,2,1,2
4361,17:14:27.278,2,2,2,3,2,1,3,2,2,1,2
4362,17:14:27.528,2,2,2,3,2,1,3,2,2,1,2
4363,17:14:27.800,2,2,2,3,2,1,3,2,2,1,2
4364,17:14:28.029,2,2,2,3,2,1,3,2,2,1,2
4365,17:14:28.277,2,2,2,3,2,1,3,2,2,1,2
4366,17:14:28.525,2,2,2,3,2,1,3,2,2,1,2
4367,17:14:28.775,2,2,2,3,2,1,3,2,2,1,2
4368,17:14:29.026,2,2,2,3,2,1,3,2,2,1,2
4369,17:14:29.277,2,2,2,3,2,1,3,2,2,1,2
4370,17:14:29.525,2,2,2,3,2,1,3,2,2,1,2
4371,17:14:29.804,2,2,2,3,2,1,3,2,2,1,2
4372,17:14:30.026,2,2,2,3,2,1,3,2,2,1,2
4373,17:14:30.274,2,2,2,3,2,1,3,2,2,1,2
4374,17:14:30.524,2,2,2,3,2,1,3,2,2,1,2
4375,17:14:30.774,2,2,2,3,2,1,3,2,2,1,2
4376,17:14:31.026,2,2,2,3,2,1,3,2,2,1,2
4377,17:14:31.275,2,2,2,3,2,1,3,2,2,1,2
4378,17:14:31.525,2,2,2,3,2,1,3,2,2,1,2
4379,17:14:31.776,2,2,2,3,2,1,3,2,2,1,2
4380,17:14:32.025,2,2,2,3,2,1,3,2,2,1,2
4381,17:14:32.289,2,2,2,3,2,1,3,2,2,1,2
4382,17:14:32.524,2,2,2,3,2,1,3,2,2,1,2
4383,17:14:32.773,2,2,2,3,2,1,3,2,2,1,2
4384,17:14:33.026,2,2,2,3,2,1,3,2,2,1,2
4385,17:14:33.274,2,2,2,3,2,1,3,2,2,1,2
4386,17:14:33.525,2,2,2,3,2,1,3,2,2,1,2
4387,17:14:33.774,2,2,2,3,2,1,3,2,2,1,2
4388,17:14:34.034,2,2,2,3,2,1,3,2,2,1,2
4389,17:14:34.275,2,2,2,3,2,1,3,2,2,1,2
4390,17:14:34.524,2,2,2,3,2,1,3,2,2,1,2
4391,17:14:34.774,2,2,2,3,2,1,3,2,2,1,2
4392,17:14:35.023,2,2,2,3,2,1,3,2,2,1,2
4393,17:14:35.274,2,2,2,3,2,1,3,2,2,1,2
4394,17:14:35.522,2,2,2,3,2,1,3,2,2,1,2
4395,17:14:35.773,2,2,2,3,2,1,3,2,2,1,2
4396,17:14:36.021,2,2,2,3,2,1,3,2,2,1,2
4397,17:14:36.274,2,2,2,3,2,1,3,2,2,1,2
4398,17:14:36.523,2,2,2,3,2,1,3,2,2,1,2
4399,17:14:36.779,2,2,2,3,2,1,3,2,2,1,2
4400,17:14:37.022,2,2,2,3,2,1,3,2,2,1,2
4401,17:14:37.274,2,2,2,3,2,1,3,2,2,1,2
4402,17:14:37.513,2,2,2,3,2,1,3,2,2,1,2
4403,17:14:37.771,2,2,2,3,2,1,3,2,2,1,2
4404,17:14:38.021,2,2,2,3,2,1,3,2,2,1,2
4405,17:14:38.270,2,2,2,3,2,1,3,2,2,1,2
4406,17:14:38.520,2,2,2,3,2,1,3,2,2,1,2
4407,17:14:38.775,2,2,2,3,2,1,3,2,2,1,2
4408,17:14:39.023,2,2,2,3,2,1,3,2,2,1,2
4409,17:14:39.288,2,2,2,3,2,1,3,2,2,1,2
4410,17:14:39.522,2,2,2,3,2,1,3,2,2,1,2
4411,17:14:39.767,2,2,2,3,2,1,3,2,2,1,2
4412,17:14:40.023,2,2,2,3,2,1,3,2,2,1,2
4413,17:14:40.274,2,2,2,3,2,1,3,2,2,1,2
4414,17:14:40.519,2,2,2,3,2,1,3,2,2,1,2
4415,17:14:40.768,2,2,2,3,2,1,3,2,2,1,2
4416,17:14:41.019,2,2,2,3,2,1,3,2,2,1,2
4417,17:14:41.267,2,2,2,3,2,1,3,2,2,1,2
4418,17:14:41.517,2,2,2,3,2,1,3,2,2,1,2
4419,17:14:41.760,2,2,2,3,2,1,3,2,2,1,2
4420,17:14:42.017,2,2,2,3,2,1,3,2,2,1,2
4421,17:14:42.267,2,2,2,3,2,1,3,2,2,1,2
4422,17:14:42.516,2,2,2,3,2,1,3,2,2,1,2
4423,17:14:42.767,2,2,2,3,2,1,3,2,2,1,2
4424,17:14:43.014,2,2,2,3,2,1,3,2,2,1,2
4425,17:14:43.268,2,2,2,3,2,1,3,2,2,1,2
4426,17:14:43.515,2,2,2,3,2,1,3,2,2,1,2
4427,17:14:43.766,2,2,2,3,2,1,3,2,2,1,2
4428,17:14:44.015,2,2,2,3,2,1,3,2,2,1,2
4429,17:14:44.266,2,2,2,3,2,1,3,2,2,1,2
4430,17:14:44.516,2,2,2,3,2,1,3,2,2,1,2
4431,17:14:44.766,2,2,2,3,2,1,3,2,2,1,2
4432,17:14:45.018,2,2,2,3,2,1,3,2,2,1,2
4433,17:14:45.266,2,2,2,3,2,1,3,2,2,1,2
4434,17:14:45.516,2,2,2,3,2,1,3,2,2,1,2
4435,17:14:45.757,2,2,2,3,2,1,3,2,2,1,2
4436,17:14:46.018,2,2,2,3,2,1,3,2,2,1,2
4437,17:14:46.267,2,2,2,3,2,1,3,2,2,1,2
4438,17:14:46.514,2,2,2,3,2,1,3,2,2,1,2
4439,17:14:46.764,2,2,2,3,2,1,3,2,2,1,2
4440,17:14:47.012,2,2,2,3,2,1,3,2,2,1,2
4441,17:14:47.263,2,2,2,3,2,1,3,2,2,1,2
4442,17:14:47.513,2,2,2,3,2,1,3,2,2,1,2
4443,17:14:47.762,2,2,2,3,2,1,3,2,2,1,2
4444,17:14:48.010,2,2,2,3,2,1,3,2,2,1,2
4445,17:14:48.262,2,2,2,3,2,1,3,2,2,1,2
4446,17:14:48.512,2,2,2,3,2,1,3,2,2,1,2
4447,17:14:48.763,2,2,2,3,2,1,3,2,2,1,2
4448,17:14:49.012,2,2,2,3,2,1,3,2,2,1,2
4449,17:14:49.263,2,2,2,3,2,1,3,2,2,1,2
4450,17:14:49.511,2,2,2,3,2,1,3,2,2,1,2
4451,17:14:49.761,2,2,2,3,2,1,3,2,2,1,2
4452,17:14:50.029,2,2,2,3,2,1,3,2,2,1,2
4453,17:14:50.262,2,2,2,3,2,1,3,2,2,1,2
4454,17:14:50.512,2,2,2,3,2,1,3,2,2,1,2
4455,17:14:50.762,2,2,2,3,2,1,3,2,2,1,2
4456,17:14:51.012,2,2,2,3,2,1,3,2,2,1,2
4457,17:14:51.262,2,2,2,3,2,1,3,2,2,1,2
4458,17:14:51.512,2,2,2,3,2,1,3,2,2,1,2
4459,17:14:51.763,2,2,2,3,2,1,3,2,2,1,2
4460,17:14:52.013,2,2,2,3,2,1,3,2,2,1,2
4461,17:14:52.263,2,2,2,3,2,1,3,2,2,1,2
4462,17:14:52.510,2,2,2,3,2,1,3,2,2,1,2
4463,17:14:52.761,2,2,2,3,2,1,3,2,2,1,2
4464,17:14:53.010,2,2,2,3,2,1,3,2,2,1,2
4465,17:14:53.262,2,2,2,3,2,1,3,2,2,1,2
4466,17:14:53.509,2,2,2,3,2,1,3,2,2,1,2
4467,17:14:53.765,2,2,2,3,2,1,3,2,2,1,2
4468,17:14:54.008,2,2,2,3,2,1,3,2,2,1,2
4469,17:14:54.262,2,2,2,3,2,1,3,2,2,1,2
4470,17:14:54.510,2,2,2,3,2,1,3,2,2,1,2
4471,17:14:54.762,2,2,2,3,2,1,3,2,2,1,2
4472,17:14:55.008,2,2,2,3,2,1,3,2,2,1,2
4473,17:14:55.258,2,2,2,3,2,1,3,2,2,1,2
4474,17:14:55.510,2,2,2,3,2,1,3,2,2,1,2
4475,17:14:55.759,2,2,2,3,2,1,3,2,2,1,2
